company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,daily_rank,difficulty_class
UA,1989,2025-08-11,ORD,BOS,0.3421358786508862,238.0,Easy
UA,1776,2025-08-06,ORD,PHL,0.3216110732789347,258.0,Easy
OO,5517,2025-08-12,ORD,PVD,0.25548358230609836,370.0,Easy
OO,4739,2025-08-15,ORD,GRB,0.27098503428113985,420.0,Medium
OO,5699,2025-08-07,ORD,SAV,0.3402180480826757,260.0,Easy
OO,5309,2025-08-04,ORD,FWA,0.3045682581698908,266.0,Easy
UA,2133,2025-08-02,ORD,EWR,0.3329067868171,396.0,Easy
YX,3523,2025-08-03,ORD,RIC,0.3377175719415639,248.0,Easy
YX,3536,2025-08-12,ORD,YUL,0.24883653587814727,381.0,Easy
UA,359,2025-08-14,ORD,MEX,0.23933712741727503,507.0,Difficult
UA,481,2025-08-03,ORD,RNO,0.32885566317220266,297.0,Easy
OO,5314,2025-08-01,ORD,LNK,0.2314767553668785,549.0,Difficult
OO,5026,2025-08-01,ORD,JST,0.1841681723884629,556.0,Difficult
UA,1273,2025-08-04,ORD,SFO,0.24078454816234274,519.0,Difficult
UA,312,2025-08-12,ORD,CHS,0.22085009206785336,426.0,Medium
UA,576,2025-08-11,ORD,LAX,0.3547313222682697,175.0,Easy
UA,791,2025-08-11,ORD,DEN,0.28790586123612844,460.0,Medium
UA,1168,2025-08-04,ORD,SFO,0.3296224479661144,151.0,Easy
G7,4491,2025-08-08,ORD,CAE,0.37531103609760513,102.0,Easy
UA,1996,2025-08-05,ORD,SJU,0.3470935594713032,187.0,Easy
UA,786,2025-08-15,ORD,BTV,0.3287112038840447,186.0,Easy
OO,5977,2025-08-03,ORD,ICT,0.3418915793702354,230.0,Easy
OO,5646,2025-08-05,ORD,ATW,0.33943457289247536,226.0,Easy
YX,3690,2025-08-04,ORD,IND,0.3088666278412304,244.0,Easy
UA,2226,2025-08-06,ORD,CLE,0.36514366227897127,114.0,Easy
OO,5398,2025-08-06,ORD,IND,0.2774133509720392,416.0,Medium
UA,1577,2025-08-03,ORD,SFO,0.3144308136718071,372.0,Easy
YX,3700,2025-08-14,ORD,BNA,0.2713024408848207,437.0,Medium
OO,5352,2025-08-15,ORD,CAK,0.2304240668889045,506.0,Difficult
UA,1878,2025-08-12,ORD,SFO,0.33424313808432504,104.0,Easy
YX,3465,2025-08-11,ORD,GSP,0.30585587853666923,400.0,Easy
G7,4445,2025-08-15,ORD,BHM,0.24203395559336574,487.0,Difficult
UA,1297,2025-08-03,ORD,DFW,0.3194606136228083,346.0,Easy
G7,4554,2025-08-07,ORD,GRB,0.3440003086823958,241.0,Easy
OO,5490,2025-08-03,ORD,YYZ,0.28342171434216235,469.0,Medium
UA,1198,2025-08-07,ORD,CUN,0.3433809539805649,243.0,Easy
UA,1584,2025-08-04,ORD,LAX,0.23977304011468314,524.0,Difficult
G7,4463,2025-08-06,ORD,ABE,0.32770632024927826,238.0,Easy
G7,4188,2025-08-14,ORD,GSO,0.25742929587472685,480.0,Medium
UA,2378,2025-08-06,ORD,LAX,0.4149934044437489,16.0,Easy
YX,3668,2025-08-14,ORD,IND,0.2369527511508145,510.0,Difficult
OO,4780,2025-08-07,ORD,CAK,0.3505489419008324,209.0,Easy
OO,5568,2025-08-05,ORD,MLI,0.3778911411918206,77.0,Easy
YX,3635,2025-08-15,ORD,MSN,0.3578306066223637,74.0,Easy
OO,5643,2025-08-09,ORD,CAK,0.2376126277537373,488.0,Difficult
OO,5234,2025-08-02,ORD,MKE,0.338147390164976,370.0,Easy
UA,356,2025-08-08,ORD,ATL,0.3121219360020233,368.0,Easy
YX,3638,2025-08-12,ORD,CHS,0.30520095173762046,211.0,Easy
OO,5534,2025-08-02,ORD,OMA,0.42134022193095705,40.0,Easy
OO,5731,2025-08-05,ORD,STL,0.3506530823559322,170.0,Easy
OO,5668,2025-08-03,ORD,MKE,0.38748331332784564,39.0,Easy
UA,1146,2025-08-10,ORD,MBJ,0.3136752922343517,327.0,Easy
OO,5637,2025-08-09,ORD,GRB,0.2669553755960181,452.0,Medium
YX,3536,2025-08-10,ORD,YUL,0.3115619163541216,340.0,Easy
UA,2092,2025-08-02,ORD,LGA,0.260143892193821,505.0,Difficult
UA,356,2025-08-11,ORD,ATL,0.29886814282136864,424.0,Medium
UA,622,2025-08-11,ORD,DEN,0.43912661301673306,4.0,Easy
UA,944,2025-08-05,ORD,FRA,0.3586111921864819,136.0,Easy
UA,291,2025-08-15,ORD,BDL,0.37867592720461024,31.0,Easy
OO,5868,2025-08-15,ORD,YWG,0.39094271482631254,19.0,Easy
OO,5448,2025-08-04,ORD,FWA,0.32355989219792153,188.0,Easy
OO,5557,2025-08-03,ORD,OKC,0.3430995280205115,221.0,Easy
OO,5795,2025-08-05,ORD,TUL,0.3585585194728943,137.0,Easy
UA,445,2025-08-05,ORD,ANC,0.32429427041376946,294.0,Easy
YX,3667,2025-08-02,ORD,GSP,0.3042082427122614,454.0,Medium
UA,587,2025-08-06,ORD,YUL,0.3186377335705031,271.0,Easy
UA,1178,2025-08-01,ORD,ORF,0.4323346539645974,17.0,Easy
OO,4778,2025-08-01,ORD,FAR,0.2661287910701124,533.0,Difficult
OO,5289,2025-08-13,ORD,CRW,0.3930190996445721,18.0,Easy
UA,1741,2025-08-07,ORD,JAC,0.33608457354024285,279.0,Easy
G7,4542,2025-08-11,ORD,LIT,0.3802659030789799,80.0,Easy
OO,5383,2025-08-12,ORD,TVC,0.3652293591892147,38.0,Easy
OO,5269,2025-08-10,ORD,PIA,0.27482217050160973,481.0,Medium
UA,1215,2025-08-15,ORD,ANC,0.37176962078383885,44.0,Easy
OO,4789,2025-08-08,ORD,FAR,0.38150028656409646,82.0,Easy
OO,5608,2025-08-15,ORD,GRB,0.3023670158396048,292.0,Easy
OO,5601,2025-08-15,ORD,FNT,0.2857007895120428,369.0,Easy
OO,4791,2025-08-15,ORD,SBN,0.315293985310116,245.0,Easy
YX,3663,2025-08-08,ORD,BGR,0.33766655322715133,263.0,Easy
OO,5470,2025-08-09,ORD,GEG,0.27014461044084626,445.0,Medium
YX,3520,2025-08-03,ORD,CVG,0.34531414050999526,212.0,Easy
UA,2661,2025-08-08,ORD,LGA,0.297862954228003,422.0,Medium
OO,5493,2025-08-02,ORD,ATW,0.37929588054216956,170.0,Easy
UA,2627,2025-08-01,ORD,MSP,0.25003976649817417,544.0,Difficult
UA,2005,2025-08-15,ORD,TYS,0.22146683176488915,517.0,Difficult
G7,4406,2025-08-15,ORD,TVC,0.3271751213396355,192.0,Easy
UA,769,2025-08-08,ORD,BCN,0.3839401434930554,71.0,Easy
UA,2011,2025-08-01,ORD,YVR,0.5267071738332393,2.0,Easy
UA,2329,2025-08-10,ORD,DTW,0.33672853819052817,203.0,Easy
UA,2182,2025-08-07,ORD,PHL,0.3621071979996532,157.0,Easy
UA,1599,2025-08-08,ORD,DEN,0.3469839674970253,216.0,Easy
OO,5652,2025-08-02,ORD,GEG,0.3953243784791945,112.0,Easy
UA,2430,2025-08-11,ORD,BNA,0.3325936351549964,296.0,Easy
UA,600,2025-08-10,ORD,LAS,0.3267719990822561,250.0,Easy
UA,1044,2025-08-02,ORD,LAX,0.41065114943230063,65.0,Easy
OO,5446,2025-08-01,ORD,CLE,0.34455623877012337,322.0,Easy
UA,1842,2025-08-10,ORD,SAN,0.3415966062906003,184.0,Easy
G7,4426,2025-08-11,ORD,BUF,0.29407478713840135,439.0,Medium
UA,1756,2025-08-14,ORD,YYZ,0.295137866920266,349.0,Easy
YX,3498,2025-08-07,ORD,CVG,0.4054568488118936,32.0,Easy
UA,729,2025-08-15,ORD,DFW,0.10408633169217077,554.0,Difficult
UA,2666,2025-08-03,ORD,DEN,0.35925542578031144,147.0,Easy
UA,2414,2025-08-06,ORD,BNA,0.28137974510584146,403.0,Easy
UA,2497,2025-08-12,ORD,DTW,0.31726170115414776,157.0,Easy
YX,3520,2025-08-08,ORD,CVG,0.34317261845934355,232.0,Easy
UA,2226,2025-08-02,ORD,CLE,0.3862591538082143,141.0,Easy
UA,1178,2025-08-07,ORD,ORF,0.38053439907812975,81.0,Easy
UA,1857,2025-08-05,ORD,MIA,0.25997141334817053,465.0,Medium
OO,5915,2025-08-15,ORD,LNK,0.32139882434682565,217.0,Easy
OO,5414,2025-08-08,ORD,MEM,0.31141172548949936,370.0,Easy
UA,1477,2025-08-03,ORD,PHX,0.29039184144507957,451.0,Medium
G7,4590,2025-08-05,ORD,MDT,0.3449760370028813,197.0,Easy
UA,310,2025-08-07,ORD,MCI,0.3569152113410787,179.0,Easy
G7,4574,2025-08-14,ORD,YOW,0.36491753529580184,59.0,Easy
G7,4389,2025-08-05,ORD,CID,0.338107755794532,231.0,Easy
OO,5946,2025-08-06,ORD,RAP,0.299034989896073,350.0,Easy
UA,769,2025-08-11,ORD,BCN,0.28089938754789573,481.0,Medium
OO,5274,2025-08-05,ORD,SBN,0.3367118828327946,240.0,Easy
G7,4558,2025-08-14,ORD,XNA,0.27103373414852244,439.0,Medium
OO,4739,2025-08-06,ORD,GRB,0.32690527923161844,240.0,Easy
OO,5136,2025-08-08,ORD,DEC,0.0931988020198901,556.0,Difficult
OO,5999,2025-08-10,ORD,OKC,0.3497311351731571,142.0,Easy
YX,3568,2025-08-11,ORD,YYZ,0.32572033004942524,313.0,Easy
YX,3603,2025-08-04,ORD,CMH,0.3136189839525418,223.0,Easy
UA,2483,2025-08-04,ORD,IAH,0.28561396359309565,362.0,Easy
UA,1811,2025-08-15,ORD,MSP,0.4139307348236902,11.0,Easy
OO,5375,2025-08-12,ORD,GRB,0.3186154650340783,152.0,Easy
YX,3468,2025-08-08,ORD,BGR,0.33741414877993614,265.0,Easy
OO,5309,2025-08-10,ORD,FWA,0.36867334667460044,74.0,Easy
UA,467,2025-08-07,ORD,CMH,0.3333246937875684,293.0,Easy
UA,2488,2025-08-11,ORD,LGA,0.24865341791291493,532.0,Difficult
YX,3569,2025-08-08,ORD,DTW,0.33866314670614805,256.0,Easy
UA,3,2025-08-07,ORD,ZRH,0.3904441475454912,57.0,Easy
YX,3402,2025-08-11,ORD,YOW,0.37714123161872326,91.0,Easy
UA,288,2025-08-05,ORD,SNN,0.3203145937039997,308.0,Easy
YX,3628,2025-08-03,ORD,IND,0.37154535554206264,95.0,Easy
UA,2653,2025-08-07,ORD,RDU,0.3130671310990712,387.0,Easy
UA,1239,2025-08-05,ORD,ROC,0.40370395739154163,33.0,Easy
UA,1583,2025-08-11,ORD,BWI,0.406856697128416,22.0,Easy
OO,5230,2025-08-13,ORD,CRW,0.3284721230567057,209.0,Easy
UA,909,2025-08-10,ORD,AMS,0.3592345530879947,107.0,Easy
OO,5427,2025-08-12,ORD,PIA,0.2943218585023453,245.0,Easy
UA,416,2025-08-01,ORD,MXP,0.41517953401101393,40.0,Easy
UA,1485,2025-08-11,ORD,SEA,0.31356398955063114,365.0,Easy
UA,1316,2025-08-06,ORD,SRQ,0.293275105317872,368.0,Easy
UA,1641,2025-08-04,ORD,IND,0.3351211111154107,125.0,Easy
OO,5557,2025-08-09,ORD,OKC,0.33412292117655495,223.0,Easy
UA,1363,2025-08-07,ORD,LAX,0.37699509866457326,96.0,Easy
UA,1398,2025-08-06,ORD,ATL,0.29743345382273495,356.0,Easy
UA,2200,2025-08-04,ORD,SEA,0.3048560004668407,263.0,Easy
OO,5930,2025-08-05,ORD,FAR,0.34372434182710365,200.0,Easy
OO,5646,2025-08-02,ORD,ATW,0.3445588094350541,338.0,Easy
UA,378,2025-08-15,ORD,LAX,0.2418607869423229,488.0,Difficult
OO,5215,2025-08-09,ORD,LNK,0.27336871158097426,439.0,Medium
OO,5593,2025-08-11,ORD,MEM,0.27551272377880615,493.0,Difficult
YX,3535,2025-08-02,ORD,DSM,0.38017419934213326,166.0,Easy
OO,5557,2025-08-14,ORD,OKC,0.3145438930960222,244.0,Easy
OO,5517,2025-08-05,ORD,PVD,0.3601684127326469,131.0,Easy
G7,4387,2025-08-15,ORD,CID,0.36548741430651616,55.0,Easy
OO,5526,2025-08-09,ORD,ATW,0.3175325180060073,295.0,Easy
YX,3610,2025-08-15,ORD,YQB,0.28838362307183446,359.0,Easy
UA,2618,2025-08-09,ORD,STL,0.405494501556939,13.0,Easy
OO,5215,2025-08-04,ORD,LNK,0.28589557894656253,360.0,Easy
OO,4791,2025-08-05,ORD,SBN,0.34899574146518975,180.0,Easy
OO,5414,2025-08-05,ORD,MEM,0.3187614844961659,317.0,Easy
OO,5272,2025-08-10,ORD,MSN,0.3778273751673825,49.0,Easy
OO,5124,2025-08-06,ORD,EAU,0.27507291481601504,419.0,Medium
YX,3569,2025-08-03,ORD,ALB,0.35149731460818506,183.0,Easy
G7,4452,2025-08-02,ORD,RIC,0.37166504771108183,208.0,Easy
OO,5124,2025-08-09,ORD,EAU,0.18901856640585946,511.0,Difficult
UA,422,2025-08-06,ORD,ATH,0.3948407947000313,42.0,Easy
G7,4507,2025-08-14,ORD,CHA,0.27111950378801697,438.0,Medium
UA,1006,2025-08-07,ORD,LGA,0.28414769295301184,473.0,Medium
G7,4558,2025-08-11,ORD,XNA,0.31706487526891325,354.0,Easy
UA,2039,2025-08-03,ORD,MCO,0.36129177769079285,135.0,Easy
UA,2039,2025-08-09,ORD,MCO,0.28073382169862154,419.0,Medium
UA,563,2025-08-10,ORD,EWR,0.29373678561955396,420.0,Medium
UA,664,2025-08-01,ORD,LGA,0.310410865915016,451.0,Medium
UA,1030,2025-08-08,ORD,ABQ,0.3575792666176714,161.0,Easy
UA,291,2025-08-09,ORD,BDL,0.34515791213619756,169.0,Easy
UA,1801,2025-08-04,ORD,DEN,0.3378508159492162,118.0,Easy
UA,1872,2025-08-01,ORD,MSP,0.418035612175814,33.0,Easy
OO,5737,2025-08-10,ORD,OMA,0.33624264921703756,205.0,Easy
OO,5601,2025-08-10,ORD,FNT,0.2800680816251735,469.0,Medium
OO,5565,2025-08-14,ORD,CHO,0.29800730964385624,329.0,Easy
YX,3523,2025-08-05,ORD,RIC,0.29942646144151813,381.0,Easy
UA,467,2025-08-11,ORD,CMH,0.3761578169765459,96.0,Easy
YX,3635,2025-08-11,ORD,MSN,0.35824009834633397,161.0,Easy
UA,580,2025-08-13,ORD,PDX,0.3742655383313156,42.0,Easy
UA,1403,2025-08-12,ORD,SLC,0.22398927985965317,424.0,Medium
UA,2430,2025-08-07,ORD,BNA,0.2600811018762318,514.0,Difficult
UA,1710,2025-08-12,ORD,SMF,0.275092371338293,310.0,Easy
OO,5122,2025-08-04,ORD,EAU,0.29080605365106493,344.0,Easy
YX,3694,2025-08-13,ORD,ROC,0.31380892142258604,273.0,Easy
UA,609,2025-08-15,ORD,PHX,0.2864617651658033,365.0,Easy
OO,5260,2025-08-14,ORD,FSD,0.34835396957378933,103.0,Easy
G7,4501,2025-08-05,ORD,AVP,0.30179749346024426,376.0,Easy
YX,3536,2025-08-13,ORD,YUL,0.22142595276062682,480.0,Medium
UA,764,2025-08-08,ORD,YYC,0.34153086390749676,240.0,Easy
G7,4476,2025-08-15,ORD,CAE,0.25576991585457115,464.0,Medium
G7,4585,2025-08-02,ORD,DAY,0.37461071679789254,189.0,Easy
UA,1146,2025-08-09,ORD,MBJ,0.3259620173049494,265.0,Easy
UA,1239,2025-08-01,ORD,ROC,0.35650832340846433,259.0,Easy
OO,5810,2025-08-02,ORD,PIA,0.3833834635161941,151.0,Easy
OO,5748,2025-08-05,ORD,YWG,0.26079330741411294,464.0,Medium
G7,4501,2025-08-09,ORD,AVP,0.30470095104011685,344.0,Easy
G7,4552,2025-08-08,ORD,DAY,0.34797475618844975,209.0,Easy
OO,5398,2025-08-03,ORD,IND,0.4147358308717754,14.0,Easy
OO,5603,2025-08-13,ORD,FNT,0.32168070582607844,236.0,Easy
G7,4395,2025-08-13,ORD,TVC,0.3480847189172349,122.0,Easy
YX,3542,2025-08-05,ORD,YUL,0.34745384724564127,186.0,Easy
UA,1224,2025-08-14,ORD,LAX,0.12621943211073494,557.0,Difficult
UA,1803,2025-08-14,ORD,DEN,0.2977584948602306,331.0,Easy
UA,2333,2025-08-15,ORD,BWI,0.29123826226764815,344.0,Easy
G7,4568,2025-08-01,ORD,SCE,0.33387017651525613,372.0,Easy
UA,587,2025-08-11,ORD,YUL,0.3948073172593345,41.0,Easy
UA,2389,2025-08-02,ORD,RSW,0.3435793761071669,345.0,Easy
UA,2254,2025-08-01,ORD,PDX,0.35718462952280955,257.0,Easy
OO,5868,2025-08-02,ORD,YWG,0.3282247283429235,410.0,Medium
UA,534,2025-08-08,ORD,EWR,0.3124655847374362,367.0,Easy
UA,2414,2025-08-11,ORD,BNA,0.27134405720428945,509.0,Difficult
UA,1273,2025-08-14,ORD,SFO,0.16004800146838083,553.0,Difficult
UA,1485,2025-08-06,ORD,SEA,0.40856771269087266,20.0,Easy
OO,5099,2025-08-09,ORD,CIU,0.2972463237188227,371.0,Easy
UA,563,2025-08-08,ORD,EWR,0.28240740646982826,460.0,Medium
G7,4574,2025-08-01,ORD,YOW,0.3349546396045786,366.0,Easy
OO,5309,2025-08-02,ORD,FWA,0.4090181764034183,71.0,Easy
UA,2333,2025-08-02,ORD,BWI,0.33997925929978806,365.0,Easy
UA,1742,2025-08-02,ORD,JAX,0.44186684942154864,19.0,Easy
UA,2640,2025-08-14,ORD,DCA,0.18997277696801496,541.0,Difficult
UA,1198,2025-08-10,ORD,CUN,0.4556869461123477,5.0,Easy
UA,1144,2025-08-01,ORD,ONT,0.36114793736161294,233.0,Easy
UA,1989,2025-08-04,ORD,BOS,0.27866214336348816,402.0,Easy
G7,4491,2025-08-07,ORD,CAE,0.30027161545394804,431.0,Medium
OO,5521,2025-08-03,ORD,ATW,0.3415722979314237,232.0,Easy
OO,5274,2025-08-02,ORD,SBN,0.3759261335044339,181.0,Easy
OO,5414,2025-08-01,ORD,MEM,0.33168484875715437,380.0,Easy
G7,4184,2025-08-14,ORD,DAY,0.33149953046444086,172.0,Easy
UA,416,2025-08-15,ORD,MXP,0.39028083340019587,21.0,Easy
UA,2177,2025-08-02,ORD,MSN,0.3904937183470962,128.0,Easy
UA,1693,2025-08-10,ORD,DCA,0.2896788276461301,438.0,Medium
UA,265,2025-08-09,ORD,YYZ,0.3143120269607849,307.0,Easy
UA,592,2025-08-04,ORD,JAC,0.5084706619083655,2.0,Easy
YX,3440,2025-08-11,ORD,YYZ,0.2614934730515521,517.0,Difficult
UA,2225,2025-08-14,ORD,PHX,0.2798264018038442,402.0,Easy
UA,349,2025-08-03,ORD,BTV,0.3585243732334723,155.0,Easy
OO,5538,2025-08-01,ORD,HSV,0.39527725401032926,83.0,Easy
YX,3536,2025-08-05,ORD,YUL,0.2866064692772059,418.0,Medium
UA,2177,2025-08-05,ORD,MSN,0.3609230646597565,129.0,Easy
UA,2155,2025-08-05,ORD,LAX,0.3259504934253516,287.0,Easy
OO,5337,2025-08-05,ORD,ROA,0.3387979692788495,229.0,Easy
UA,1967,2025-08-11,ORD,LAX,0.35374123456545825,182.0,Easy
UA,576,2025-08-10,ORD,LAX,0.3266864315705463,251.0,Easy
OO,5448,2025-08-05,ORD,FWA,0.3429844397987896,206.0,Easy
OO,5637,2025-08-04,ORD,GRB,0.3039230125346615,271.0,Easy
UA,980,2025-08-11,ORD,DUB,0.3586877276516918,157.0,Easy
UA,2059,2025-08-08,ORD,PDX,0.3978327237090912,40.0,Easy
UA,359,2025-08-04,ORD,MEX,0.2546716314198737,491.0,Difficult
UA,2628,2025-08-13,ORD,BNA,0.21425714227367967,487.0,Difficult
UA,708,2025-08-15,ORD,MCI,0.3241643393915216,206.0,Easy
G7,4406,2025-08-14,ORD,TVC,0.360605522155624,70.0,Easy
UA,2039,2025-08-15,ORD,MCO,0.44689516165343446,6.0,Easy
OO,5272,2025-08-15,ORD,MSN,0.34202730852675267,133.0,Easy
OO,5565,2025-08-04,ORD,CHO,0.2522938306974317,498.0,Difficult
UA,276,2025-08-04,ORD,IAD,0.29443669301201875,327.0,Easy
UA,1306,2025-08-01,ORD,TPA,0.30540285382984733,466.0,Medium
UA,2609,2025-08-09,ORD,SNA,0.3201051240306566,283.0,Easy
UA,118,2025-08-06,ORD,EDI,0.42048960512338107,15.0,Easy
OO,5731,2025-08-15,ORD,STL,0.3532533998972924,91.0,Easy
G7,4474,2025-08-08,ORD,AVL,0.2859197697547581,449.0,Medium
UA,2154,2025-08-06,ORD,ROC,0.36935638846653784,94.0,Easy
YX,3465,2025-08-14,ORD,GSP,0.280333134131396,400.0,Easy
G7,4542,2025-08-13,ORD,LIT,0.315449448845992,265.0,Easy
YX,3668,2025-08-10,ORD,BUF,0.3328658006332837,221.0,Easy
UA,2182,2025-08-13,ORD,PHL,0.298195632801087,332.0,Easy
UA,2280,2025-08-14,ORD,MCO,0.29605171912063677,346.0,Easy
UA,2177,2025-08-08,ORD,MSN,0.3328628410103752,283.0,Easy
UA,1923,2025-08-04,ORD,CID,0.3559582945968373,53.0,Easy
OO,5565,2025-08-01,ORD,CHO,0.23684015325232166,547.0,Difficult
UA,2100,2025-08-03,ORD,SLC,0.434308258485645,6.0,Easy
UA,1252,2025-08-05,ORD,DCA,0.18512399347270267,513.0,Difficult
UA,1823,2025-08-01,ORD,IAH,0.31047827659898786,449.0,Medium
UA,2138,2025-08-03,ORD,LGA,0.27039000111671796,496.0,Difficult
UA,2370,2025-08-07,ORD,BOS,0.34521540076645013,236.0,Easy
UA,1658,2025-08-05,ORD,EWR,0.22819127863598052,492.0,Difficult
OO,5309,2025-08-13,ORD,FWA,0.2681730204715164,424.0,Medium
UA,1848,2025-08-01,ORD,ATL,0.3166807482959297,431.0,Medium
UA,1492,2025-08-08,ORD,CMH,0.28281222993238775,457.0,Medium
UA,2494,2025-08-04,ORD,MCI,0.3322852927811514,140.0,Easy
UA,1803,2025-08-10,ORD,DEN,0.33560834559714253,211.0,Easy
UA,2417,2025-08-14,ORD,SAN,0.3243573068316045,197.0,Easy
UA,2254,2025-08-05,ORD,PDX,0.37368523532946846,87.0,Easy
UA,2092,2025-08-08,ORD,LGA,0.30306061929873035,399.0,Easy
OO,5320,2025-08-11,ORD,MKE,0.28825190338682294,457.0,Medium
UA,467,2025-08-03,ORD,CMH,0.36002966898822913,143.0,Easy
UA,763,2025-08-14,ORD,PWM,0.3772719340835339,33.0,Easy
OO,5833,2025-08-01,ORD,DTW,0.4208351795649105,28.0,Easy
OO,5447,2025-08-05,ORD,PVD,0.33634752278264285,243.0,Easy
UA,929,2025-08-07,ORD,LHR,0.3167045538330509,373.0,Easy
UA,1946,2025-08-11,ORD,LGA,0.27619862996529215,489.0,Difficult
UA,378,2025-08-06,ORD,LAX,0.3557600658153903,142.0,Easy
UA,786,2025-08-10,ORD,BTV,0.3311704018693488,230.0,Easy
UA,2333,2025-08-07,ORD,BWI,0.3368800290265031,277.0,Easy
OO,5362,2025-08-13,ORD,MKE,0.30269461369863554,313.0,Easy
YX,3696,2025-08-15,ORD,CVG,0.2895828339453698,353.0,Easy
OO,5532,2025-08-07,ORD,MCI,0.27108488555844973,503.0,Difficult
UA,563,2025-08-03,ORD,EWR,0.2684491789641992,499.0,Difficult
UA,2113,2025-08-10,ORD,FSD,0.32683641916500844,249.0,Easy
G7,4445,2025-08-07,ORD,BHM,0.29104026506138725,453.0,Medium
OO,5103,2025-08-03,ORD,JLN,0.24858442492182956,528.0,Difficult
G7,4173,2025-08-03,ORD,AVL,0.37185720166502534,91.0,Easy
G7,4445,2025-08-02,ORD,BHM,0.3111491948943175,445.0,Medium
G7,4391,2025-08-15,ORD,SGF,0.34807102720285754,105.0,Easy
UA,2211,2025-08-04,ORD,SEA,0.3012131368978642,284.0,Easy
UA,2182,2025-08-14,ORD,PHL,0.31305871486819564,251.0,Easy
UA,3,2025-08-12,ORD,ZRH,0.3232665332255867,136.0,Easy
OO,4638,2025-08-02,ORD,COS,0.37228169465879457,206.0,Easy
G7,4387,2025-08-01,ORD,CID,0.3983402767040272,71.0,Easy
OO,5988,2025-08-03,ORD,BWI,0.31735735179438,355.0,Easy
UA,791,2025-08-01,ORD,DEN,0.2891242099488232,507.0,Difficult
UA,1270,2025-08-02,ORD,PUJ,0.34729926766776387,327.0,Easy
OO,5250,2025-08-04,ORD,BNA,0.27288067452862586,423.0,Medium
UA,909,2025-08-09,ORD,AMS,0.3327083027608464,237.0,Easy
OO,5262,2025-08-06,ORD,LNK,0.36988630297741976,91.0,Easy
UA,2323,2025-08-01,ORD,MCO,0.37625662762404455,144.0,Easy
UA,1830,2025-08-05,ORD,DSM,0.36484373590157637,121.0,Easy
OO,5420,2025-08-06,ORD,MLI,0.3264377217545499,241.0,Easy
OO,5219,2025-08-04,ORD,TYS,0.30689037070307507,256.0,Easy
G7,4445,2025-08-14,ORD,BHM,0.31843208297811876,227.0,Easy
OO,5593,2025-08-12,ORD,MEM,0.3139770006741661,177.0,Easy
OO,6002,2025-08-06,ORD,AVL,0.3501637316123641,162.0,Easy
UA,2640,2025-08-04,ORD,DCA,0.23065466333908954,537.0,Difficult
YX,3654,2025-08-10,ORD,STL,0.3819035650227239,40.0,Easy
UA,2657,2025-08-05,ORD,IAH,0.30822377284684005,357.0,Easy
UA,2666,2025-08-12,ORD,DEN,0.14728490415860676,466.0,Medium
UA,1974,2025-08-07,ORD,PWM,0.31275413084299236,388.0,Easy
UA,721,2025-08-10,ORD,BOS,0.3103682939119018,350.0,Easy
UA,2394,2025-08-12,ORD,DEN,0.2610116967235489,348.0,Easy
UA,2144,2025-08-12,ORD,YYZ,0.3255007209579947,131.0,Easy
OO,5555,2025-08-11,ORD,MKE,0.34005907148935316,246.0,Easy
G7,4584,2025-08-05,ORD,TUL,0.36016448701014814,132.0,Easy
UA,2005,2025-08-07,ORD,TYS,0.2909900679932101,454.0,Medium
UA,1776,2025-08-15,ORD,PHL,0.3725820923505064,41.0,Easy
OO,5314,2025-08-09,ORD,LNK,0.3708303319936217,73.0,Easy
UA,1776,2025-08-05,ORD,PHL,0.3375626069411768,235.0,Easy
UA,1113,2025-08-10,ORD,ALB,0.31838336933820643,294.0,Easy
OO,5474,2025-08-03,ORD,MBS,0.37185571368054293,92.0,Easy
UA,1491,2025-08-15,ORD,DFW,0.21210026182422403,528.0,Difficult
UA,1583,2025-08-08,ORD,BWI,0.3389439684157838,251.0,Easy
G7,4380,2025-08-12,ORD,SYR,0.31478906887999086,170.0,Easy
UA,2361,2025-08-02,ORD,LAX,0.28673343276760715,480.0,Medium
UA,1594,2025-08-01,ORD,ABQ,0.39465690270960424,87.0,Easy
OO,5819,2025-08-06,ORD,DLH,0.34514419062998425,180.0,Easy
YX,3525,2025-08-03,ORD,YYZ,0.2986686852808993,429.0,Medium
OO,5376,2025-08-06,ORD,LEX,0.4058181789656767,25.0,Easy
G7,4563,2025-08-06,ORD,FSD,0.3765012718442161,76.0,Easy
OO,5737,2025-08-03,ORD,OMA,0.3495982557945132,192.0,Easy
YX,3614,2025-08-08,ORD,MCI,0.39345321963373125,52.0,Easy
UA,660,2025-08-07,ORD,SAN,0.3354065443764661,284.0,Easy
UA,310,2025-08-09,ORD,MCI,0.39272875241012717,26.0,Easy
OO,5836,2025-08-06,ORD,TYS,0.3029682377013174,338.0,Easy
OO,5988,2025-08-01,ORD,BWI,0.3203232761393322,413.0,Medium
UA,1495,2025-08-01,ORD,TVC,0.43203712983000503,18.0,Easy
YX,3654,2025-08-05,ORD,STL,0.3543302778779667,157.0,Easy
UA,2104,2025-08-07,ORD,BOS,0.2960656778304524,445.0,Medium
UA,1144,2025-08-14,ORD,ONT,0.23873372299477594,509.0,Difficult
YX,3694,2025-08-02,ORD,OMA,0.35308579667583273,299.0,Easy
